LOGTTID;NOTTID;T:concept:name;E:time:timestamp;E:concept:name;LOTETT;E:lifecycle:transition
104337856;80;43144079;25/6/2019 10:36;EN ESPERA EN SUCURSAL;0248936A;complete
104371712;9;43144079;2/7/2019 10:36;PLAZO VENCIDO NO RECL.;0248936A;complete
104191250;0;43144080;10/6/2019 9:05;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104232084;1;43144080;11/6/2019 13:25;ENTREGADO;0248936A;complete
104191251;0;43144081;10/6/2019 9:05;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104232085;2;43144081;11/6/2019 12:10;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104249261;4;43144081;12/6/2019 13:40;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104337857;9;43144081;21/6/2019 12:00;PLAZO VENCIDO NO RECL.;0248936A;complete
104192599;0;43144150;10/6/2019 9:09;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104251137;12;43144150;12/6/2019 12:00;DIRECCION INSUFICIENTE;0248936A;complete
104192600;0;43144151;10/6/2019 9:09;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104233735;20;43144151;11/6/2019 12:00;DESCONOCIDO;0248936A;complete
104192564;0;43144152;10/6/2019 9:09;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104251128;1;43144152;12/6/2019 12:20;ENTREGADO;0248936A;complete
104187261;0;43144226;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223904;1;43144226;11/6/2019 11:10;ENTREGADO;0248936A;complete
104187262;0;43144227;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223905;2;43144227;11/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104244045;4;43144227;12/6/2019 11:20;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104414610;9;43144227;27/6/2019 12:00;PLAZO VENCIDO NO RECL.;0248936A;complete
104187263;0;43144228;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223906;2;43144228;11/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104244046;1;43144228;12/6/2019 11:10;ENTREGADO;0248936A;complete
104187264;0;43144229;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223907;2;43144229;11/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104244047;1;43144229;12/6/2019 11:10;ENTREGADO;0248936A;complete
104183893;0;43144258;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104220680;2;43144258;11/6/2019 11:35;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104241037;20;43144258;12/6/2019 10:05;DESCONOCIDO;0248936A;complete
104183894;0;43144259;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104220681;12;43144259;11/6/2019 11:20;DIRECCION INSUFICIENTE;0248936A;complete
104183895;0;43144260;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104220682;12;43144260;11/6/2019 15:00;DIRECCION INSUFICIENTE;0248936A;complete
104183896;0;43144261;10/6/2019 9:04;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104220683;1;43144261;11/6/2019 11:00;ENTREGADO;0248936A;complete
104187470;0;43144367;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104224037;1;43144367;11/6/2019 12:00;ENTREGADO;0248936A;complete
104187477;0;43144368;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104244154;1;43144368;12/6/2019 12:30;ENTREGADO;0248936A;complete
104187471;0;43144369;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104224038;1;43144369;11/6/2019 12:30;ENTREGADO;0248936A;complete
104188046;0;43144450;10/6/2019 9:07;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104224561;1;43144450;11/6/2019 12:30;ENTREGADO;0248936A;complete
104188043;0;43144451;10/6/2019 9:07;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104273199;2;43144451;14/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104288717;4;43144451;18/6/2019 12:30;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104303953;80;43144451;19/6/2019 10:58;EN ESPERA EN SUCURSAL;0248936A;complete
104349462;9;43144451;27/6/2019 14:07;PLAZO VENCIDO NO RECL.;0248936A;complete
104188044;0;43144452;10/6/2019 9:07;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104245243;2;43144452;12/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104303954;1;43144452;19/6/2019 12:30;ENTREGADO;0248936A;complete
104188042;0;43144453;10/6/2019 9:07;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104245242;1;43144453;12/6/2019 12:30;ENTREGADO;0248936A;complete
104188090;0;43144511;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104224585;2;43144511;11/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104245262;2;43144511;12/6/2019 13:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104288727;1;43144511;18/6/2019 12:30;ENTREGADO;0248936A;complete
104188087;0;43144512;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104224583;2;43144512;11/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104245260;2;43144512;12/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104303961;1;43144512;19/6/2019 12:30;ENTREGADO;0248936A;complete
104188088;0;43144513;10/6/2019 9:06;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104245261;1;43144513;12/6/2019 12:30;ENTREGADO;0248936A;complete
104186284;0;43144627;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104242755;1;43144627;12/6/2019 12:30;ENTREGADO;0248936A;complete
104186285;0;43144628;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104242756;2;43144628;12/6/2019 12:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104302495;4;43144628;19/6/2019 12:30;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104316658;80;43144628;21/6/2019 9:58;EN ESPERA EN SUCURSAL;0248936A;complete
104326921;3;43144628;24/6/2019 11:32;ENTREGA EN OFICINA;0248936A;complete
104186280;0;43144629;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104257152;5;43144629;13/6/2019 14:00;DIRECCION INEXISTENTE;0248936A;complete
104186276;0;43144630;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104257151;1;43144630;13/6/2019 14:00;ENTREGADO;0248936A;complete
104186658;0;43144703;10/6/2019 9:01;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104287870;1;43144703;18/6/2019 12:30;ENTREGADO;0248936A;complete
104186657;0;43144704;10/6/2019 9:01;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104243080;1;43144704;12/6/2019 13:30;ENTREGADO;0248936A;complete
104186655;0;43144705;10/6/2019 9:01;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104257322;2;43144705;13/6/2019 14:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104272123;5;43144705;14/6/2019 15:00;DIRECCION INEXISTENTE;0248936A;complete
104186656;0;43144706;10/6/2019 9:01;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104257323;2;43144706;13/6/2019 14:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104272124;5;43144706;14/6/2019 15:00;DIRECCION INEXISTENTE;0248936A;complete
104185814;0;43144798;10/6/2019 9:02;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104221972;1;43144798;11/6/2019 11:55;ENTREGADO;0248936A;complete
104185020;0;43144799;10/6/2019 9:01;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104221626;1;43144799;11/6/2019 11:15;ENTREGADO;0248936A;complete
104190620;0;43144800;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104231018;1;43144800;11/6/2019 10:10;ENTREGADO;0248936A;complete
104190621;0;43144801;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104291351;5;43144801;18/6/2019 15:02;DIRECCION INEXISTENTE;0248936A;complete
104318633;4;43144801;21/6/2019 13:46;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104451532;9;43144801;5/7/2019 12:00;PLAZO VENCIDO NO RECL.;0248936A;complete
104189394;0;43144936;10/6/2019 8:58;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104227849;2;43144936;11/6/2019 16:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104247171;5;43144936;12/6/2019 11:23;DIRECCION INEXISTENTE;0248936A;complete
104189395;0;43144937;10/6/2019 8:58;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104247172;1;43144937;12/6/2019 13:25;ENTREGADO;0248936A;complete
104189396;0;43144938;10/6/2019 8:58;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104227850;2;43144938;11/6/2019 16:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104247173;2;43144938;12/6/2019 11:51;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104274795;2;43144938;14/6/2019 15:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104289903;4;43144938;18/6/2019 12:24;CERRADO/AUSENTE/2-VISIT;0248936A;middle
104361625;9;43144938;27/6/2019 12:00;PLAZO VENCIDO NO RECL.;0248936A;complete
104186783;0;43144997;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223084;1;43144997;11/6/2019 11:52;ENTREGADO;0248936A;complete
104186784;0;43144998;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104243149;2;43144998;12/6/2019 15:30;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104272132;1;43144998;14/6/2019 12:40;ENTREGADO;0248936A;complete
104186785;0;43144999;10/6/2019 9:00;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223085;2;43144999;11/6/2019 13:00;CERRADO/AUSENTE/1-VISIT;0248936A;middle
104243150;1;43144999;12/6/2019 14:00;ENTREGADO;0248936A;complete
104186786;0;43145000;10/6/2019 8:58;Codigo Track & Trace de seguimiento asignado;0248936A;complete
104223086;5;43145000;11/6/2019 13:15;DIRECCION INEXISTENTE;0248936A;complete
104311449;0;43183494;19/6/2019 19:13;IMPUESTA;0250079A;start
104301787;0;43183494;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104331745;2;43183494;24/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0250079A;middle
104346145;1;43183494;26/6/2019 12:00;ENTREGADO;0250079A;complete
104311448;0;43183495;19/6/2019 19:13;IMPUESTA;0250079A;start
104301788;0;43183495;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104331744;1;43183495;24/6/2019 9:45;ENTREGADO;0250079A;complete
104311447;0;43183496;19/6/2019 19:13;IMPUESTA;0250079A;start
104301789;0;43183496;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104331743;2;43183496;24/6/2019 11:23;CERRADO/AUSENTE/1-VISIT;0250079A;middle
104346144;2;43183496;26/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0250079A;middle
104381834;9;43183496;3/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250079A;complete
104311446;0;43183497;19/6/2019 19:13;IMPUESTA;0250079A;start
104301790;0;43183497;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104331742;1;43183497;24/6/2019 9:22;ENTREGADO;0250079A;complete
104311832;0;43183634;19/6/2019 19:16;IMPUESTA;0250079A;start
104301356;0;43183634;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104346251;1;43183634;24/6/2019 12:40;ENTREGADO;0250079A;complete
104311833;0;43183635;19/6/2019 19:16;IMPUESTA;0250079A;start
104301357;0;43183635;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104346252;1;43183635;24/6/2019 13:45;ENTREGADO;0250079A;complete
104311834;0;43183636;19/6/2019 19:16;IMPUESTA;0250079A;start
104301358;0;43183636;19/6/2019 19:48;Codigo Track & Trace de seguimiento asignado;262684;complete
104346253;2;43183636;24/6/2019 10:14;CERRADO/AUSENTE/1-VISIT;0250079A;middle
104453068;9;43183636;4/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250079A;complete
104305147;0;43184797;19/6/2019 19:12;IMPUESTA;0250117A;start
104349771;2;43184797;26/6/2019 10:20;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104489782;9;43184797;10/7/2019 11:20;PLAZO VENCIDO NO RECL.;0250117A;complete
104305148;0;43184798;19/6/2019 19:12;IMPUESTA;0250117A;start
104349772;2;43184798;26/6/2019 10:15;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104489783;9;43184798;10/7/2019 11:20;PLAZO VENCIDO NO RECL.;0250117A;complete
104305149;0;43184799;19/6/2019 19:12;IMPUESTA;0250117A;start
104328146;1;43184799;24/6/2019 11:00;ENTREGADO;0250117A;complete
104305216;0;43184866;19/6/2019 19:14;IMPUESTA;0250117A;start
104328192;20;43184866;24/6/2019 14:10;DESCONOCIDO;0250117A;complete
104305217;0;43184867;19/6/2019 19:14;IMPUESTA;0250117A;start
104328193;20;43184867;24/6/2019 14:00;DESCONOCIDO;0250117A;complete
104305218;0;43184868;19/6/2019 19:14;IMPUESTA;0250117A;start
104328194;2;43184868;24/6/2019 13:44;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104349777;2;43184868;27/6/2019 13:12;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380809;20;43184868;3/7/2019 12:50;DESCONOCIDO;0250117A;complete
104385277;80;43184868;4/7/2019 8:47;EN ESPERA EN SUCURSAL;0250117A;complete
104535107;9;43184868;15/7/2019 8:52;PLAZO VENCIDO NO RECL.;0250117A;complete
104305229;0;43184929;19/6/2019 19:02;IMPUESTA;0250117A;start
104380816;2;43184929;26/6/2019 11:20;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380817;4;43184929;27/6/2019 13:00;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104451445;9;43184929;5/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104305230;0;43184930;19/6/2019 19:02;IMPUESTA;0250117A;start
104380818;2;43184930;26/6/2019 11:20;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380819;4;43184930;27/6/2019 13:00;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104380820;1;43184930;28/6/2019 11:00;ENTREGADO;0250117A;complete
104305231;0;43184931;19/6/2019 19:02;IMPUESTA;0250117A;start
104380821;2;43184931;26/6/2019 11:20;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380822;4;43184931;27/6/2019 13:00;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104451446;9;43184931;5/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104304603;0;43184991;19/6/2019 19:06;IMPUESTA;0250117A;start
104489742;6;43184991;5/7/2019 12:34;SE MUDO;0250117A;complete
104304604;0;43184992;19/6/2019 19:06;IMPUESTA;0250117A;start
104451399;1;43184992;3/7/2019 12:30;ENTREGADO;0250117A;complete
104304605;0;43184993;19/6/2019 19:06;IMPUESTA;0250117A;start
104451400;12;43184993;3/7/2019 14:13;DIRECCION INSUFICIENTE;0250117A;complete
104304907;0;43185078;19/6/2019 19:04;IMPUESTA;0250117A;start
104337168;4;43185078;25/6/2019 12:10;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104328064;2;43185078;24/6/2019 11:20;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104343362;80;43185078;26/6/2019 9:09;EN ESPERA EN SUCURSAL;0250117A;complete
104385249;9;43185078;4/7/2019 15:01;PLAZO VENCIDO NO RECL.;0250117A;complete
104304908;0;43185079;19/6/2019 19:04;IMPUESTA;0250117A;start
104328065;2;43185079;24/6/2019 13:00;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104349744;2;43185079;27/6/2019 10:53;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104366556;4;43185079;1/7/2019 9:55;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104361561;2;43185079;28/6/2019 12:00;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104534218;9;43185079;11/7/2019 8:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104304909;0;43185080;19/6/2019 19:04;IMPUESTA;0250117A;start
104361562;1;43185080;28/6/2019 9:05;ENTREGADO;0250117A;complete
104304910;0;43185081;19/6/2019 19:04;IMPUESTA;0250117A;start
104337169;1;43185081;25/6/2019 10:30;ENTREGADO;0250117A;complete
104328066;2;43185081;24/6/2019 11:30;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104304966;0;43185137;19/6/2019 19:05;IMPUESTA;0250117A;start
104328107;1;43185137;24/6/2019 11:32;ENTREGADO;0250117A;complete
104304967;0;43185138;19/6/2019 19:05;IMPUESTA;0250117A;start
104328108;1;43185138;24/6/2019 10:45;ENTREGADO;0250117A;complete
104304968;0;43185139;19/6/2019 19:05;IMPUESTA;0250117A;start
104328109;1;43185139;24/6/2019 12:45;ENTREGADO;0250117A;complete
104304970;0;43185141;19/6/2019 19:05;IMPUESTA;0250117A;start
104337200;5;43185141;25/6/2019 11:00;DIRECCION INEXISTENTE;0250117A;complete
104304971;0;43185142;19/6/2019 19:05;IMPUESTA;0250117A;start
104328111;2;43185142;24/6/2019 11:14;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104343374;4;43185142;26/6/2019 10:10;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104366557;80;43185142;1/7/2019 8:28;EN ESPERA EN SUCURSAL;0250117A;complete
104361564;4;43185142;28/6/2019 10:40;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104380709;3;43185142;3/7/2019 18:22;ENTREGA EN OFICINA;0250117A;complete
104304972;0;43185143;19/6/2019 19:05;IMPUESTA;0250117A;start
104328112;5;43185143;24/6/2019 11:40;DIRECCION INEXISTENTE;0250117A;complete
104305326;0;43185251;19/6/2019 19:10;IMPUESTA;0250117A;start
104371336;2;43185251;27/6/2019 18:30;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104371337;1;43185251;28/6/2019 11:20;ENTREGADO;0250117A;complete
104701142;1;43185252;7/8/2019 10:55;ENTREGADO;0250117A;complete
104305327;0;43185252;19/6/2019 19:10;IMPUESTA;0250117A;start
104645935;1;43185253;24/7/2019 12:00;ENTREGADO;0250117A;complete
104305328;0;43185253;19/6/2019 19:10;IMPUESTA;0250117A;start
104305319;0;43185254;19/6/2019 19:10;IMPUESTA;0250117A;start
104365893;1;43185254;26/6/2019 10:00;ENTREGADO;0250117A;complete
104309545;0;43185534;19/6/2019 19:00;IMPUESTA;0250117A;start
104351171;2;43185534;25/6/2019 13:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104362763;4;43185534;26/6/2019 15:30;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104362764;4;43185534;27/6/2019 13:10;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104452420;9;43185534;5/7/2019 12:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104309541;0;43185535;19/6/2019 19:00;IMPUESTA;0250117A;start
104452419;12;43185535;5/7/2019 10:35;DIRECCION INSUFICIENTE;0250117A;complete
104309542;0;43185536;19/6/2019 19:00;IMPUESTA;0250117A;start
104351168;2;43185536;25/6/2019 9:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104381386;4;43185536;28/6/2019 12:40;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104535689;9;43185536;12/7/2019 12:45;PLAZO VENCIDO NO RECL.;0250117A;complete
104309702;0;43185722;19/6/2019 18:54;IMPUESTA;0250117A;start
104330870;2;43185722;24/6/2019 12:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104339155;4;43185722;25/6/2019 10:50;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104415974;9;43185722;5/7/2019 8:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104309686;0;43185723;19/6/2019 18:54;IMPUESTA;0250117A;start
104330855;2;43185723;24/6/2019 12:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104339149;4;43185723;25/6/2019 10:50;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104415972;9;43185723;5/7/2019 8:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104309685;0;43185724;19/6/2019 18:54;IMPUESTA;0250117A;start
104330854;2;43185724;24/6/2019 12:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104339148;4;43185724;25/6/2019 10:50;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104415971;9;43185724;5/7/2019 8:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104309680;0;43185725;19/6/2019 18:54;IMPUESTA;0250117A;start
104330849;2;43185725;24/6/2019 12:10;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104339143;4;43185725;25/6/2019 10:50;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104415967;9;43185725;5/7/2019 8:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104303342;0;43185832;19/6/2019 18:38;IMPUESTA;0250117A;start
104316940;1;43185832;21/6/2019 10:55;ENTREGADO;0250117A;complete
104303343;0;43185833;19/6/2019 18:38;IMPUESTA;0250117A;start
104316941;12;43185833;21/6/2019 13:15;DIRECCION INSUFICIENTE;0250117A;complete
104303344;0;43185834;19/6/2019 18:38;IMPUESTA;0250117A;start
104316942;1;43185834;21/6/2019 12:05;ENTREGADO;0250117A;complete
104303381;0;43185947;19/6/2019 18:41;IMPUESTA;0250117A;start
104336670;4;43185947;24/6/2019 10:30;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104327470;2;43185947;21/6/2019 10:26;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104370740;9;43185947;1/7/2019 17:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104303382;0;43185948;19/6/2019 18:41;IMPUESTA;0250117A;start
104336671;4;43185948;24/6/2019 9:59;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104327471;2;43185948;21/6/2019 9:06;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104370741;9;43185948;1/7/2019 17:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104303383;0;43185949;19/6/2019 18:41;IMPUESTA;0250117A;start
104327472;2;43185949;21/6/2019 14:15;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380476;4;43185949;2/7/2019 14:30;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104535001;9;43185949;12/7/2019 17:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104303384;0;43185950;19/6/2019 18:41;IMPUESTA;0250117A;start
104327473;2;43185950;21/6/2019 14:15;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104380477;4;43185950;2/7/2019 14:30;CERRADO/AUSENTE/2-VISIT;0250117A;middle
104535002;9;43185950;12/7/2019 17:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104303362;0;43185951;19/6/2019 18:41;IMPUESTA;0250117A;start
104327456;1;43185951;21/6/2019 12:40;ENTREGADO;0250117A;complete
104303291;0;43186034;19/6/2019 18:44;IMPUESTA;0250117A;start
104342561;6;43186034;21/6/2019 10:45;SE MUDO;0250117A;complete
104303292;0;43186035;19/6/2019 18:44;IMPUESTA;0250117A;start
104342562;2;43186035;21/6/2019 9:40;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104489600;9;43186035;5/7/2019 9:16;PLAZO VENCIDO NO RECL.;0250117A;complete
104303293;0;43186036;19/6/2019 18:44;IMPUESTA;0250117A;start
104336642;1;43186036;21/6/2019 10:35;ENTREGADO;0250117A;complete
104303294;0;43186037;19/6/2019 18:44;IMPUESTA;0250117A;start
104336643;2;43186037;21/6/2019 10:40;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104303483;0;43186076;19/6/2019 18:45;IMPUESTA;0250117A;start
104366300;1;43186076;27/6/2019 12:05;ENTREGADO;0250117A;complete
104303484;0;43186077;19/6/2019 18:45;IMPUESTA;0250117A;start
104336714;1;43186077;24/6/2019 11:24;ENTREGADO;0250117A;complete
104303485;0;43186078;19/6/2019 18:45;IMPUESTA;0250117A;start
104342609;1;43186078;25/6/2019 13:50;ENTREGADO;0250117A;complete
104303486;0;43186079;19/6/2019 18:45;IMPUESTA;0250117A;start
104342610;2;43186079;25/6/2019 15:00;CERRADO/AUSENTE/1-VISIT;0250117A;middle
104370748;9;43186079;2/7/2019 10:00;PLAZO VENCIDO NO RECL.;0250117A;complete
104326285;0;43188689;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330197;0;43188689;24/6/2019 19:33;IMPUESTA;0250457A;start
104350889;2;43188689;26/6/2019 11:40;CERRADO/AUSENTE/1-VISIT;0250457A;middle
104362571;4;43188689;27/6/2019 11:20;CERRADO/AUSENTE/2-VISIT;0250457A;middle
104490320;9;43188689;10/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250457A;complete
104326286;0;43188690;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330203;0;43188690;24/6/2019 19:33;IMPUESTA;0250457A;start
104350893;1;43188690;26/6/2019 11:00;ENTREGADO;0250457A;complete
104326287;0;43188691;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330202;0;43188691;24/6/2019 19:33;IMPUESTA;0250457A;start
104385786;1;43188691;2/7/2019 11:26;ENTREGADO;0250457A;complete
104326245;0;43188726;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330236;0;43188726;24/6/2019 19:34;IMPUESTA;0250457A;start
104362576;1;43188726;26/6/2019 11:30;ENTREGADO;0250457A;complete
104326246;0;43188727;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330235;0;43188727;24/6/2019 19:34;IMPUESTA;0250457A;start
104350915;1;43188727;27/6/2019 12:55;ENTREGADO;0250457A;complete
104345129;2;43188727;26/6/2019 12:51;CERRADO/AUSENTE/1-VISIT;0250457A;middle
104326247;0;43188728;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104329717;0;43188728;24/6/2019 19:34;IMPUESTA;0250457A;start
104344671;1;43188728;26/6/2019 12:22;ENTREGADO;0250457A;complete
104326248;0;43188729;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104329716;0;43188729;24/6/2019 19:34;IMPUESTA;0250457A;start
104344670;1;43188729;26/6/2019 13:18;ENTREGADO;0250457A;complete
104326529;0;43188859;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330519;0;43188859;24/6/2019 19:37;IMPUESTA;0250457A;start
104345311;2;43188859;26/6/2019 12:33;CERRADO/AUSENTE/1-VISIT;0250457A;middle
104362659;2;43188859;28/6/2019 12:33;CERRADO/AUSENTE/1-VISIT;0250457A;middle
104415483;9;43188859;5/7/2019 13:00;PLAZO VENCIDO NO RECL.;0250457A;complete
104326530;0;43188860;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330518;0;43188860;24/6/2019 19:37;IMPUESTA;0250457A;start
104351068;1;43188860;27/6/2019 13:17;ENTREGADO;0250457A;complete
104326531;0;43188861;24/6/2019 20:01;Codigo Track & Trace de seguimiento asignado;262684;complete
104330517;0;43188861;24/6/2019 19:37;IMPUESTA;0250457A;start
104345310;6;43188861;26/6/2019 14:00;SE MUDO;0250457A;complete
